YEAR,ID,TYPE,ARCHITECTURE,TECHNOLOGY,TITLE,ABSTRACT,AUTHORS,COMMENTS,Csamp [pF],AREA [mm^2],SNDR_lf [dB],fin_hf,SNDR_hf [dB],SNR [dB],DR [dB],-THD [dB],SFDR,SNDR,P [W],fs [Hz],OSR,fsnyq_w,fsnyq,FOMW_lf [fJ/conv-step],FOMW_hf,FOMS_lf [dB],FOMS_hf_ab,FOMW_hf/fsnyq,"FOMS,hf+10log(fsnyq)"
2011,10.5,NQ,SAR,0.065,A 0.024mm2 8b 400MS/s SaR adc with 2b/cycle and Resistive dac in 65nm cMoS,"An 8b 400MS/s SAR ADC with 2b-per-cycle architecture is fabricated in a 65nm CMOS process. The ADC uses a single resistive DAC and occupies 0.024mm2. At maximum conversion rate with a 1.9MHz input signal, the prototype consumes 4mW exhibiting an SNDR of 44.5dB with an SFDR of 54.0dB. The FOM is 73fJ/conversion-step at 400MS/s from a 1.2V supply and 42fJ/conversion-step at 250MS/s from a 1V supply.","H. Wei, C-H. Chan, U-F. Chio, S-W. Sin, S-P. U, R. Martins, F. Maloberti","Data for 400MS/s, at Nyquist from Fig. 10.5.5", ,0.024,,200000000,40.4,,,,53,40.4,0.004,400000000,1,400000000,10,,116.8981046,,147.3897,2.92E-07,233.4103
2011,10.6,NQ,SAR,0.065,A Resolution-Reconfigurable 5-to-10b 0.4-to-1v power Scalable SaR adc,"This paper presents a reconfigurable 5-to-10b SAR ADC in 65nm CMOS, operating from 2MS/s at 1V to 5kS/s at 0.4V, with power that is linear with sample rate. The DAC power scales exponentially with resolution and voltage scaling further reduces the energy-per-conversion. The FOM is 22.4fJ/conversion-step in 10b mode at 0.55V.","M. Yip, A. P. Chandrakasan",Data for 10b mode, ,0.212,,10000,55,,,,68.8,55,0.000000206,20000,1,20000,10.3,,22.41671382,,161.8613278,0.001120836,204.8716278
2011,27.1,OS,SDCT,0.045,A 4Ghz cT ?? adc with 70dB dR and -74dBFS Thd in 125Mhz Bw,"A 4GHz CT ??ADC is presented with a loop filter topology that absorbs the pole caused by the input capacitance of its 4b quantizer and compensates for the excess delay caused by the quantizer’s latency. Implemented in 45nm CMOS, the ADC achieves 70dB DR and -74dBFS THD in a 125MHz BW, while dissipating 256mW and occupying only 0.9mm2.","M. Bolatkale, L. Breems, R. Rutten, K. Makinwa", , ,0.9,,125000000,65,65.5,70,74,,65,0.256,4000000000,16,250000000,1024,,704.6684911,,151.8867005,2.82E-06,235.8661006
2011,27.2,OS,SDCT,0.09,An 8mw 50MS/s cT ?? Modulator with 81dB SFdR and digital Background dac inearization,A 3rd-order single-loop CT ?? modulator with a 4b quantizer is sampled at 500MHz with an OSR of 10. It achieves 63.5dB SNDR and -81dB SFDR in a 25MHz bandwidth without DEM. The DAC nonlinearity is digitally estimated and corrected. All feedback amplifiers are compensated for finite GBW influence. The modulator occupies 0.15mm2 in 90nm CMOS and achieves an FOM of 125fJ/conversion-step.,"J. G. Kauffman, P. Witte, J. Becker, M. Ortmanns", , ,0.15,,25000000,63.5,,70,,81,63.5,0.008,500000000,10,50000000,160,,130.8616382,,158.4485002,2.62E-06,235.4382003
2011,27.3,OS,SDSC,0.18,A Third-order dT ?? Modulator using noise-Shaped Bidirectional Single-Slope Quantizer,A single-slope quantizer using modified bidirectional discharging is proposed. This quantizer provides first-order shaping of quantization noise and is used as the quantizer of a second-order delta-sigma loop. The fabricated prototype ADC achieves 78.2dB SNDR at 50MHz sampling speed at OSR of 24 with 2.9mW power consumption.,"N. Maghari, U-K. Moon", , ,0.44,,1041666.667,78.2,79.3,,,86.3,78.2,0.0029,50000000,24,2083333.333,1392,,209.5358606,,163.7533077,0.000100577,226.9408953
2011,27.4,OS,SDSC,0.13,A 250mv 7.5?w 61dB SndR cMoS Sc ?? Modulator using a near-Threshold-voltage-Biased cMoS inverter Technique,An ultra-low-voltage SC ?? converter using a near-threshold-voltage-biasing technique is reported. This guarantees reliable operation of inverter-based integrators over temperature while running at a supply voltage of 250mV. An SNDR of 61dB is achieved for a BW of 10 kHz with a total power consumption of only 7.5?W.,"F. Michel, M. Steyaert", , ,0.3375,,10000,61,64,,,,61,0.0000075,1400000,70,20000,375,,409.0120419,,152.2493874,0.020450602,195.2596873
2011,27.5,OS,SDSC,0.18,A 84dB SndR 100khz Bandwidth low-power Single op-amp Third-order ?? Modulator consuming 140?w,A third-order ?? modulator with single operational amplifier achieves 13.6 bits with 100kHz signal bandwidth and consumes 140?W. The time-interleaved two-integrators scheme is a modification of a second-order prototype. A slew-rate boost enables minimum power in a two stages op-amp. The SFDR is 96dB with an FoM of 54fJ/conversion-step.,"A. Pena Perez, E. Bonizzoni, F. Maloberti",Numbers for OSR=16, ,0.492,,50000,84,,88,,,84,0.00014,1600000,16,100000,1400,,108.0732622,,169.5284197,0.001080733,219.5284197
2012,8.1,OS,SDCT BP,0.04,An LC Bandpass &[Delta]&[Sigma] ADC with 70dB SNDR over 20MHz Bandwidth Using CMOS DACs,"A 6th order LC bandpass &[Delta]&[Sigma] ADC with 3.2GHz clock and 20mW power consumption in a 40nm CMOS process achieves 70dB SNDR over a 20MHz bandwidth tunable from 700 to 800MHz center. Thermal noise, particularly in the 1st stage DAC, was found to be a key limitation on performance, and a capacitively coupled CMOS RTZ voltage mode DAC was found to be considerably superior to current switching DACs.",J. Harrison et al.,IF = 700-800MHz, ,0.4,,20000000,70,,,,,70,0.02,3200000000,80,40000000,500,,193.4772862,,160,4.84E-06,236.0205999
2012,8.2,OS,SDCT BP,0.065,A 12mW Low Power Continuous-time Bandpass &#8721;&#8710; Modulator with 58dB SNDR and 24MHz Bandwidth at 200MHz IF,"A 800MS/s low power 4th-order continuous-time bandpass &[Sigma]&[Delta] modulator with 24MHz bandwidth at 200MHz IF is presented. A novel power efficient resonator with a single amplifier is used as a loopfilter, and a new 4th-order architecture is introduced for system simplicity and low power. This modulator shows 58dB SNDR, 60dB DR and 65dB IMD, and a total power consumption of 12mW. The total die area in 65nm CMOS is 0.2mm<sup>2</sup>.",H. Chae et al.,IF = 200MHz, ,0.2,,24000960.04,58,,60,,,58,0.012,800000000,16.666,48001920.08,249.99,,385.1610937,,151.0104737,8.02E-06,227.8230598
2012,8.3,OS,SDCT BP,0.065,"A DC to 1 GHz tunable RF &[Delta]&[sum] ADC achieving DR = 74 dB, BW = 150 MHz at f0 = 450 MHz using P = 550 mW","A 6th-order DC to 1GHz tunable CT low-pass/bandpass &[Delta]&[sum] ADC in 65 nm CMOS targeting RF and IF digitizing applications is presented. It achieves the BW = 150MHz at f0 = 450MHz with DR = 74 dB, fCK = 4 GHz in 550 mW. This performance is enabled by a reconfigurable LC and active-RC modulator structure, 5th-order and 7th-order feedforward op amps, self-cut-off comparator, and dual supply DAC.",H. Shibata et al.,"IF=450MHz, no SNDR data?", ,5.5,,150000037.5,,,74,,,74,0.55,4000000000,13.33333,300000075,1833.332875,,447.5910339,,158.3572868,1.49E-06,243.1285004
2012,8.4,OS,SDCT,0.09,A 16mW 78dB SNDR 10MHz BW CT &#61508;&#931; ADC Using Residue-Cancelling VCO-Based Quantizer,"In this paper, we propose a VCO based Delta Sigma ADC that overcomes the impact of VCO non-linearity by minimizing the input signal processed by the VCO. The ADC was implemented in 90nm CMOS process and occupies an active area of 0.36mm2. It achieves 78dB SNDR and 88.5dB SFDR in 10MHz bandwidth and a sampling rate of 600MHz while consuming 16mW power.",K. Reddy et al.,Data for fin=4MHz, ,0.36,,4000000,78,79.1,,,88.5,78,0.016,600000000,30,20000000,800,,123.228201,,165.9588002,6.16E-06,238.9691001
2012,8.5,OS,SDCT,0.09,"A 72dB DR, &[Delta]&[sum] CT Modulator using digitally estimated, auxiliary DAC linearization achieving 88fJ/conv in a 25MHz BW","A multi-bit, 3rd order CT &[Delta]&[Sigma] modulator with 25MHz BW and fS=500MHz is presented. It employs a feedback DAC linearization using an auxiliary DAC and a crosscorrelation based DNL estimation. The modulator achieves 11b ENOB and 72dB DR, and its robustness is improved with a phase-variation aware design. The modulator consumes 0.225mm<sup>2</sup> in 90nm CMOS and achieves an FOM=88fJ/conv.",P. Witte et al.,, ,0.23,,25000000,67.5,69.1,72,,79,67.5,0.0085,500000000,10,50000000,170,,87.72459275,,162.1852108,1.75E-06,239.1749109
2012,8.6,OS,SDCT,0.09,"A 15mW, 3.6GSps CT-&#8710;&#931; ADC with 36MHz Bandwidth and 83dB DR in 90nm CMOS","An 8-tap FIR DAC is used to reduce power dissipation and jitter sensitivity of a single-bit CTDSM sampling at 3.6Gsps. A low power analog path compensates for the delay of the FIR DAC. At the circuit level, AC-coupled feedforward compensated opamps and assisted opamp integrators enable 83dB DR in 36MHz BW in a 90nm CMOS process. The area occupied by the ADC is 0.12mm2.",P. Shettigar et al., , ,0.12,,36000000,70.9,76.4,83,,,70.9,0.015,3600000000,50,72000000,208.3333333,,72.67988993,,164.7021124,1.01E-06,243.2754374
2012,8.7,OS,SDCT,0.045,A 20mW 61dB SNDR (60MHz BW) 1b 3rd Order Continuous-Time Delta Sigma Modulator Clocked at 6GHz in 45nm CMOS,A 1-bit 3rd Order Continuous-Time Delta Sigma Modulator clocked at 6GHz in 45nm CMOS is described. Clocking at 6GHz is achieved using an Excess Loop Delay (ELD) compensation scheme that ensures modulator stability with 1 clock period comparator latency. ELD in integrators is minimized using passive capacitor networks that in turn reduce power consumption. Measured results of 61dB peak SNDR (60MHz BW) with 20mW power consumption (FOM =190fJ/conv-step) demonstrate feasibility of the approach.,V. Srinivasan et al., , ,0.49,,60000000,60.6,61.5,,,,60.6,0.02,6000000000,50,120000000,166.6666667,,190.3511783,,155.3712125,1.59E-06,236.163025
2012,19.3,NQ,"Flash, TI",0.04,A 40nm CMOS Single-Chip 50Gb/sDP-QPSK/BPSK Transceiver With Electronic Dispersion Compensation for Coherent Optical Channels,"Optical communication technology in long-haul and metropolitan links is experiencing a transition to coherent techniques and high spectral efficiency modulation formats such as dual-polarization (DP) QPSK, DP-QAM and OFDM. The combination of coherent demodulation and DSP allows costly optical signal-processing hardware used to compensate fiber optic impairments such as chromatic dispersion (CD) and polarization-mode dispersion (PMD) to be replaced by DSP-based techniques [1]. Economic large-scale deployment of coherent systems requires the integration of the optical transceiver functions in CMOS technology.",D. Crivelli et al.,, ,,34.268,10000000000,25.84,,,,,25.84,0.5,25000000000,1,25000000000,20,473.661427,1250,138.2474001,129.8194001,0.00000005,233.7988002
2012,27.1,NQ,Pipe,0.18,Ring Amplifiers for Switched Capacitor Circuits,"The concept of a Ring Amplifier is introduced. This new class of amplifier enables wide swing, high efficiency switched capacitor amplification in any scaled CMOS environment. A 20MHz, 15b pipelined ADC using Ring Amplifiers and Split-CLS achieves 76.8dB SNDR and 95.4dB SFDR while using 5.1mW, achieving a FoM of 45fJ/conversion-step.",B. Hershberg et al., , ,1.98,,10000000,76.8,77.2,,,95.4,76.8,0.0051,20000000,1,20000000,255,,45.09893445,,169.7242982,2.25E-06,242.7345982
2012,27.3,NQ,Pipe,0.065,A 5.37mW 10b 200MS/s Dual-Path Pipelined ADC,"A 10-bit switched-capacitor pipelined ADC was fabricated using a 65nm CMOS technology.  In each pipeline stage, the residue amplification is performed sequentially first by a coarse amplifier (CA) then by a fine amplifier (FA).  The CA and FA were designed and optimized separately, resulting in low power dissipation.  This ADC achieves 56.7 dB SNDR at 200 MS/s sampling rate, and consumes only 5.37 mW from a 1 V supply.",Y. Chai et al., , ,0.19,,100000000,57,,,,64,57,0.00537,200000000,1,200000000,26.85,,46.41614278,,159.7002571,2.32E-07,242.7105571
2012,27.5,NQ,Pipe,0.04,A 1.7mW 11b 250MS/s 2-times Interleaved Fully Dynamic Pipelined SAR ADC in 40nm Digital CMOS,"A 250MS/s 2x interleaved 11bit pipelined SAR ADC in 40nm digital CMOS is presented. Each ADC channel consists of a 6b SAR, a dynamic residue amplifier and a 7b SAR with a total of two bits of redundancy. The ADC achieves a peak SNDR of 62dB at 10MS/s, and 56dB for a Nyquist input at 250MS/s. The low frequency energy per conversion step ranges from 7fJ at 10MS/s to 10fJ at 250MS/s.",B. Verbruggen et al., , ,0.066,,125000000,56,,,,,56,0.0017,250000000,1,250000000,6.8,,13.18981344,,164.6646109,5.28E-08,248.644011
2012,27.6,OS,SAR,0.065,A 90MS/s 11MHz Bandwidth 62dB SNDR Noise-Shaping SAR ADC,This work describes a SAR ADC which leverages oversampling to increase the resolution and introduces a noise-shaping technique for conventional SAR ADCs. The prototype converter uses an 8 bit capacitor DAC and achieves an ENOB of 10.0 bits over a bandwidth of 11MHz with an OSR of 4. The measured FOM for the converter is 35.8fJ/conv with an input signal of 2MHz.,J. Fredenburg,, ,0.0462,,11000000,61.96,,,,,61.96,0.000806,88000000,4,22000000,36.63636364,,35.77769886,,163.3105764,1.63E-06,236.7348032
2012,27.7,NQ,SAR,0.04,A 70dB DR 10b 0-80MS/s Current Integrating SAR ADC with adaptive Dynamic Range,"This paper presents a charge-domain SAR ADC which integrates the current of a variable-gain transconductor on its sampling capacitor, rather than being driven by a power hungry voltage buffer. The sampling circuit uses nonlinear MOS capacitors for passive amplification, without compromising linearity. The prototype in 40nm LP CMOS consists of a 3.2-51.2mS transconductor, combined with a 10b 0-80MS/s charge-sharing SAR ADC. It achieves 70 dB DR while consuming less than 5.45mA from a 1.1V supply.",B. Malki et al.,Data for 80MS/s, ,0.079625,,40000000,54.2,,70,,,54.2,0.005995,80000000,1,80000000,74.9375,,178.8289841,,152.442708,2.24E-06,231.4736079
2012,27.8,NQ,SAR,0.09,A 7-to-10b 0-to-4MS/s Flexible SAR ADC with 6.5-to-16fJ/conversion-step,"A power-efficient, flexible-resolution SAR ADC in 90nm CMOS is presented. Resolutions from 7 to 10b are supported, achieving an ENOB up to 9.4bit. A reconfigurable comparator, a reconfigurable DAC and a two-step conversion process enable power-efficiencies of 6.5-16fJ/conversion-step at 4MS/s and 1.1V supply. The FOM is maintained down to kS/s-range as the leakage is only 3nW.",P. Harpe et al.,Data for 10b mode, ,0.047,,2000000,58.348,,,,,58.348,0.00001744,4000000,1,4000000,4.36,,6.453636943,,168.9428352,1.61E-06,234.9634351
2012,27.9,NQ,Pipe,0.13,A 31.3fJ/Conversion-Step 70.4dB SNDR 30MS/s 1.2V Two-Step Pipelined ADC in 0.13&#956;m CMOS,"Analog-to-digital conversion with a signal bandwidth of 10 to 20MHz and ENOB of 11 to 12b has become a common requirement in many modern wireless communication systems where low power consumption is always a necessity. Typically, the traditional 2-step pipelined ADC is not considered a good candidate to meet these design specifications, since it is implemented with a power-hungry high-resolution flash sub-ADC and high-gain residue amplifier. Recently, however, low-power SAR architectures have been proposed as efficient replacements for flash-based sub-ADCs [1], especially since the conversion rate may be improved with the use of asynchronous clocking [2].",Ho-Young Lee; Bumha Lee; Un-Ku Moon, , ,0.24,,15000000,70.4,,,,79.6,70.4,0.00254,30000000,1,30000000,84.66666667,,31.28747039,,168.1125754,1.04E-06,242.883788
2013,2.4,NQ,"Flash, TI",0.04,A 195mW/55mW Dual-Path Receiver AFE For Multistandard 8.5-11.5Gb/s Serail Links in 40nm CMOS,"A dual path receiver is designed to operate over a wide range of channels at 8.5 to 11.5 Gb/s. The ADC based path has a 6b time interleaved rectifying ADC, compensates 34dB loss for a copper channel and achieves >6dB margin for MMF stressors, consuming 195mW with FOM of 0.59pJ/step at 5GHz. The 55-mW slicer based path uses a CTLE to provide 10dB equalization. The AFE occupies 0.82mm^2 in 40nm CMOS.",B. Zhang et al.,, ,,,5000000000,29.2,,,,,29.2,0.139,10000000000,1,10000000000,13.9,,590.0354099,,134.759552,5.90E-08,234.759552
2013,15.1,OS,SDCT,0.028,A 28fJ/Conv-Step CT &[Delta]&[Sigma] Modulator with 78dB DR and 18MHz BW in 28nm CMOS Using a Highly Digital Multibit Quantizer,A CT &[Delta]&[Sigma] modulator achieves 27.7fJ/conv-step using a highly digital multibit quantizer with embedded feedback to compensate for finite opamp bandwidth along with excess loop delay. Techniques of input-tracking power-on control and backend interpolation reduce the quantizer power to below 0.3mW at 640MS/s. The 4th-order prototype in 28nm CMOS consumes 3.9mW and exhibits 73.6dB peak SNDR and 78.1dB DR over 18MHz BW. The Schreier FoM of the modulator is 174.7dB.,Y-S. Shu et al.,, ,0.08,,18000000,73.6,,78.1,,,73.6,0.0039,640000000,17.77777778,36000000,108.3333333,,27.6951774,,170.242079,7.69E-07,245.805104
